id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria
4814,3,4,0,0,1,336.057,337.925,322.345,0,1,0,1,-1.2985,Medio,Medio,Medio,Medio,332.109,Medio
4815,4,3,1,0,1,424.725,394.161,416.034,0,1,0,3,-1.3521,Medio,Medio,Medio,Medio,411.64000000000004,Medio
4816,4,1,0,0,0,301.983,277.642,358.676,0,1,0,0,-1.915,Bajo,Bajo,Medio,Medio,312.767,Bajo
4817,3,3,0,0,1,328.791,285.769,379.532,1,1,1,1,-2.2145,Bajo,Bajo,Medio,Bajo,331.364,Medio
4818,3,4,1,1,1,449.795,564.575,455.022,1,1,1,3,-0.5487,Medio,Alto,Medio,Medio,489.79733333333337,Alto
4819,1,1,0,0,1,253.224,330.388,328.494,1,1,0,0,-3.6512,Bajo,Medio,Medio,Bajo,304.0353333333333,Bajo
4820,2,3,1,0,1,361.386,322.536,323.202,1,1,1,3,-1.6151,Medio,Medio,Medio,Medio,335.708,Medio
4821,5,5,0,1,1,368.11,382.6,377.76,1,1,1,0,0.6149,Medio,Medio,Medio,Alto,376.1566666666667,Medio
4822,4,0,0,1,1,337.665,303.401,351.851,1,1,0,3,-0.9978,Medio,Bajo,Medio,Medio,330.9723333333333,Medio
4823,3,4,1,0,1,428.956,437.831,459.3,1,1,1,2,-0.7301,Medio,Medio,Medio,Medio,442.029,Medio
4824,5,4,1,0,1,371.602,342.662,409.398,1,1,1,1,0.015,Medio,Medio,Medio,Alto,374.5539999999999,Medio
4825,5,4,0,0,1,343.849,330.988,356.677,1,1,1,2,0.0973,Medio,Medio,Medio,Alto,343.838,Medio
4826,4,5,0,0,1,284.963,293.049,299.602,1,1,1,3,-1.0618,Bajo,Bajo,Bajo,Medio,292.53799999999995,Bajo
4827,2,1,1,1,0,333.414,306.156,326.471,1,1,1,2,-1.9121,Bajo,Bajo,Medio,Medio,322.01366666666667,Bajo
4828,5,4,0,0,0,350.851,454.442,341.185,1,1,1,1,0.2237,Medio,Medio,Medio,Alto,382.15933333333334,Medio
4829,3,3,0,0,0,362.239,429.738,385.877,1,1,1,0,-2.5895,Medio,Medio,Medio,Bajo,392.618,Medio
4830,4,3,0,0,0,400.611,393.409,389.69,1,1,0,1,-1.734,Medio,Medio,Medio,Medio,394.57,Medio
4831,3,5,1,1,1,398.427,467.522,400.749,1,1,0,3,-0.4586,Medio,Medio,Medio,Medio,422.2326666666667,Medio
4832,3,4,0,0,1,323.007,328.124,315.997,1,1,1,3,-1.1106,Bajo,Medio,Medio,Medio,322.37600000000003,Bajo
4833,5,4,0,0,1,362.546,347.588,384.011,0,1,1,1,-0.8081,Medio,Medio,Medio,Medio,364.715,Medio
4834,3,2,0,0,1,369.218,369.553,313.876,0,1,1,1,-2.129,Medio,Medio,Medio,Medio,350.8823333333333,Medio
4835,5,4,1,1,1,486.991,495.347,478.799,1,1,1,2,0.9333,Medio,Medio,Medio,Alto,487.04566666666665,Alto
4836,3,3,0,1,0,368.904,393.778,401.056,1,1,1,2,-0.9017,Medio,Medio,Medio,Medio,387.91266666666667,Medio
4837,5,4,0,0,1,557.064,556.592,510.894,1,1,1,4,1.4745,Alto,Alto,Alto,Alto,541.5166666666667,Alto
4838,5,5,0,1,1,406.207,328.166,459.943,0,1,1,3,0.7965,Medio,Medio,Medio,Alto,398.10533333333336,Medio
4839,5,4,0,0,1,417.749,512.638,448.304,1,1,0,0,-0.9756,Medio,Alto,Medio,Medio,459.5636666666667,Medio
4840,4,3,1,1,1,402.009,400.676,429.515,0,1,1,1,-0.1733,Medio,Medio,Medio,Medio,410.7333333333333,Medio
4841,3,3,0,0,1,303.578,332.22,333.413,0,1,0,1,-2.1875,Bajo,Medio,Medio,Medio,323.07033333333334,Bajo
4842,3,3,1,0,1,338.914,352.537,353.765,1,1,0,2,-2.2713,Medio,Medio,Medio,Bajo,348.4053333333333,Medio
4843,4,4,0,1,1,445.84,449.626,416.794,1,1,1,2,0.9492,Medio,Medio,Medio,Alto,437.4199999999999,Medio
4844,3,3,1,0,1,265.472,382.468,306.821,0,1,0,4,-0.9165,Bajo,Medio,Bajo,Medio,318.2536666666667,Bajo
4845,1,4,1,0,0,377.815,486.793,352.114,0,1,0,1,-1.8682,Medio,Medio,Medio,Medio,405.574,Medio
4846,2,2,1,0,0,423.84,437.061,464.74,1,0,0,3,-1.4766,Medio,Medio,Medio,Medio,441.88033333333334,Medio
4847,2,3,0,0,1,397.474,384.279,379.212,1,1,1,2,-2.0652,Medio,Medio,Medio,Medio,386.9883333333333,Medio
4848,3,4,1,0,1,422.157,476.783,419.102,1,1,0,2,-0.183,Medio,Medio,Medio,Medio,439.3473333333333,Medio
4849,3,4,0,1,1,515.404,502.356,494.301,1,1,1,4,1.2404,Alto,Alto,Alto,Alto,504.0203333333333,Alto
4850,3,5,1,1,1,420.003,444.482,489.677,1,1,1,3,-1.1047,Medio,Medio,Alto,Medio,451.38733333333334,Medio
4851,4,5,0,1,1,497.679,488.022,567.739,1,1,1,1,0.9479,Alto,Medio,Alto,Alto,517.8133333333334,Alto
4852,3,3,0,0,1,362.976,370.651,456.284,1,1,1,1,-1.713,Medio,Medio,Medio,Medio,396.637,Medio
4853,4,5,0,0,1,400.623,374.712,313.141,1,1,1,1,0.3808,Medio,Medio,Medio,Alto,362.8253333333334,Medio
4854,4,3,1,0,1,365.48,360.818,336.708,0,1,1,2,-1.6332,Medio,Medio,Medio,Medio,354.3353333333334,Medio
4855,2,3,1,0,0,315.144,291.344,353.569,1,1,0,3,0.0294,Bajo,Bajo,Medio,Alto,320.019,Bajo
4856,5,4,1,1,1,424.239,505.425,448.744,1,1,1,3,-0.4601,Medio,Alto,Medio,Medio,459.4693333333333,Medio
4857,2,4,1,0,1,385.339,335.859,364.296,0,1,1,1,-0.1074,Medio,Medio,Medio,Medio,361.8313333333333,Medio
4858,5,5,0,0,1,261.329,215.394,327.279,1,1,0,1,-1.4846,Bajo,Bajo,Medio,Medio,268.00066666666663,Bajo
4859,4,4,0,1,1,337.032,306.479,338.947,1,1,1,1,-0.3786,Medio,Bajo,Medio,Medio,327.486,Medio
4860,4,2,0,1,1,350.931,351.273,347.519,0,1,0,1,0.7907,Medio,Medio,Medio,Alto,349.90766666666667,Medio
4861,2,4,1,1,1,361.98,416.125,416.314,1,1,1,1,-1.1767,Medio,Medio,Medio,Medio,398.1396666666667,Medio
4862,5,5,1,1,1,431.26,497.977,400.892,1,1,1,2,0.5173,Medio,Alto,Medio,Alto,443.3763333333333,Medio
4863,4,0,1,0,0,407.341,372.29,406.92,1,1,0,0,-3.1006,Medio,Medio,Medio,Bajo,395.51700000000005,Medio
4864,4,5,0,0,1,343.246,280.656,346.147,0,1,1,1,-0.8364,Medio,Bajo,Medio,Medio,323.3496666666667,Bajo
4865,4,4,0,1,1,466.162,466.659,493.602,1,1,1,3,0.494,Medio,Medio,Alto,Alto,475.4743333333333,Medio
4866,4,2,1,0,1,361.666,362.604,396.403,0,1,0,1,-1.8473,Medio,Medio,Medio,Medio,373.55766666666665,Medio
4867,4,3,1,0,1,462.559,474.719,476.231,0,1,1,2,0.0632,Medio,Medio,Medio,Alto,471.16966666666667,Medio
4868,5,5,1,1,1,416.187,551.363,447.113,1,1,1,2,0.8297,Medio,Alto,Medio,Alto,471.5543333333333,Medio
4869,4,4,0,0,1,385.325,429.161,423.302,1,1,1,2,0.3711,Medio,Medio,Medio,Alto,412.596,Medio
4870,3,3,1,0,1,335.908,479.284,337.284,1,1,1,2,-2.1312,Medio,Medio,Medio,Medio,384.1586666666667,Medio
4871,3,4,0,0,1,417.53,402.196,406.254,0,1,1,0,-1.7528,Medio,Medio,Medio,Medio,408.66,Medio
4872,4,3,1,0,1,331.893,395.66,359.442,0,1,1,1,-1.2469,Bajo,Medio,Medio,Medio,362.33166666666665,Medio
4873,3,4,1,0,1,354.089,366.68,359.806,1,1,0,1,-1.5713,Medio,Medio,Medio,Medio,360.19166666666666,Medio
4874,4,3,0,0,1,458.167,440.807,477.559,1,1,1,1,0.364,Medio,Medio,Medio,Alto,458.8443333333333,Medio
4875,3,5,0,0,1,384.082,391.685,354.014,1,1,0,2,-0.5903,Medio,Medio,Medio,Medio,376.59366666666665,Medio
4876,3,3,0,1,1,390.266,359.772,374.195,0,1,1,0,-1.9257,Medio,Medio,Medio,Medio,374.7443333333333,Medio
4877,3,5,1,1,1,479.363,510.042,448.833,0,1,1,1,0.1739,Medio,Alto,Medio,Alto,479.41266666666667,Alto
4878,4,4,1,0,1,375.638,344.213,446.951,1,1,1,1,-0.9857,Medio,Medio,Medio,Medio,388.934,Medio
4879,3,2,1,1,1,361.936,379.414,343.664,0,1,0,0,-2.2182,Medio,Medio,Medio,Bajo,361.6713333333333,Medio
4880,3,3,1,0,0,336.029,451.349,372.228,0,1,1,0,-1.8986,Medio,Medio,Medio,Medio,386.5353333333333,Medio
4881,4,0,1,1,1,309.96,270.69,270.429,1,1,1,4,-0.5906,Bajo,Bajo,Bajo,Medio,283.693,Bajo
4882,3,3,0,1,1,418.58,439.904,446.577,0,1,0,1,-0.106,Medio,Medio,Medio,Medio,435.0203333333333,Medio
4883,5,5,1,0,1,434.457,415.689,473.706,1,1,1,2,0.3442,Medio,Medio,Medio,Alto,441.28399999999993,Medio
4884,5,4,0,1,1,485.067,463.197,482.865,1,1,0,4,0.5441,Medio,Medio,Medio,Alto,477.04299999999995,Medio
4885,4,4,1,0,0,353.068,360.376,379.368,1,1,0,2,-1.037,Medio,Medio,Medio,Medio,364.2706666666666,Medio
4886,3,3,1,0,1,370.097,418.052,439.246,0,1,1,1,-1.9601,Medio,Medio,Medio,Medio,409.13166666666666,Medio
4887,3,3,0,0,1,331.55,376.281,356.393,1,1,1,1,-1.4356,Bajo,Medio,Medio,Medio,354.74133333333333,Medio
4888,3,4,0,1,1,416.536,435.162,452.413,0,1,1,0,-0.7452,Medio,Medio,Medio,Medio,434.7036666666666,Medio
4889,2,4,1,1,1,346.538,345.926,368.277,0,1,1,1,-0.5732,Medio,Medio,Medio,Medio,353.58033333333333,Medio
4890,0,0,1,0,0,339.577,307.322,432.779,0,1,0,1,-2.1703,Medio,Bajo,Medio,Medio,359.8926666666666,Medio
4891,4,1,1,0,1,396.138,419.734,383.145,0,1,0,1,-1.8546,Medio,Medio,Medio,Medio,399.67233333333326,Medio
4892,4,4,0,1,1,425.76,492.008,456.061,1,1,1,1,-0.4619,Medio,Medio,Medio,Medio,457.943,Medio
4893,4,4,0,0,1,471.244,462.189,486.926,1,1,1,1,-0.9994,Medio,Medio,Medio,Medio,473.453,Medio
4894,5,3,0,0,1,299.866,305.241,358.739,1,1,1,2,0.1128,Bajo,Bajo,Medio,Alto,321.282,Bajo
4895,4,4,0,0,1,227.124,282.696,282.687,1,1,0,1,-0.7535,Bajo,Bajo,Bajo,Medio,264.16900000000004,Bajo
4896,3,5,0,1,1,392.052,377.713,426.157,1,1,1,0,0.7278,Medio,Medio,Medio,Alto,398.6406666666667,Medio
4897,2,3,0,0,0,361.214,390.365,435.993,0,1,0,0,-2.5226,Medio,Medio,Medio,Bajo,395.8573333333333,Medio
4898,3,3,0,0,1,331.454,392.833,354.972,0,1,0,2,-2.3829,Bajo,Medio,Medio,Bajo,359.753,Medio
4899,1,2,0,0,1,409.197,405.182,405.497,1,1,0,2,-2.5469,Medio,Medio,Medio,Bajo,406.62533333333334,Medio
4900,3,4,0,1,1,432.517,425.146,428.085,0,1,1,1,-1.1704,Medio,Medio,Medio,Medio,428.5826666666667,Medio
4901,5,5,0,1,1,516.251,516.007,513.22,1,0,1,3,1.0762,Alto,Alto,Alto,Alto,515.1593333333333,Alto
4902,4,4,0,0,1,370.872,352.319,331.844,0,1,1,1,-0.9992,Medio,Medio,Medio,Medio,351.67833333333334,Medio
4903,3,3,1,1,1,383.396,434.091,376.571,0,1,1,2,-0.9934,Medio,Medio,Medio,Medio,398.01933333333335,Medio
4904,5,5,0,0,0,257.1,394.415,295.9,1,1,1,0,-0.2649,Bajo,Medio,Bajo,Medio,315.805,Bajo
4905,5,5,1,1,1,520.728,550.935,550.185,1,1,1,3,1.516,Alto,Alto,Alto,Alto,540.616,Alto
4906,3,2,0,0,1,403.113,508.2,440.031,0,1,0,1,-1.5569,Medio,Alto,Medio,Medio,450.44800000000004,Medio
4907,5,3,1,0,1,281.109,320.033,304.271,1,1,1,1,0.3144,Bajo,Medio,Bajo,Alto,301.8043333333333,Bajo
4908,2,1,1,0,1,434.068,435.707,415.206,1,1,0,1,-2.4397,Medio,Medio,Medio,Bajo,428.327,Medio
4909,4,1,1,1,1,295.707,399.668,303.703,1,1,1,0,-1.4632,Bajo,Medio,Bajo,Medio,333.026,Medio
4910,3,3,0,0,1,351.016,480.808,388.027,0,1,0,1,-0.8479,Medio,Medio,Medio,Medio,406.617,Medio
4911,2,3,1,0,1,367.221,343.579,352.871,0,1,1,1,-2.153,Medio,Medio,Medio,Medio,354.55699999999996,Medio
4912,4,4,1,1,1,463.469,510.071,480.845,1,1,1,1,-0.6759,Medio,Alto,Medio,Medio,484.795,Alto
4913,3,3,0,0,1,354.419,354.893,352.292,1,1,1,1,-1.8845,Medio,Medio,Medio,Medio,353.86799999999994,Medio
4914,5,5,1,1,1,512.06,536.615,499.912,1,1,0,2,0.631,Alto,Alto,Alto,Alto,516.1956666666666,Alto
4915,4,4,0,0,1,332.35,369.984,318.566,1,1,1,1,0.7762,Bajo,Medio,Medio,Alto,340.3,Medio
4916,4,3,1,0,1,293.913,250.333,297.481,1,1,0,1,-1.7661,Bajo,Bajo,Bajo,Medio,280.5756666666667,Bajo
4917,3,2,1,0,0,369.148,395.5,440.527,1,1,0,1,-2.5828,Medio,Medio,Medio,Bajo,401.72499999999997,Medio
4918,2,4,0,1,1,407.878,418.253,431.663,0,1,0,1,-1.6097,Medio,Medio,Medio,Medio,419.26466666666664,Medio
4919,3,1,1,0,1,411.301,528.97,430.353,0,1,0,1,-2.3657,Medio,Alto,Medio,Bajo,456.87466666666666,Medio
4920,4,3,1,0,1,379.181,359.767,384.524,1,1,0,1,-1.3005,Medio,Medio,Medio,Medio,374.49066666666664,Medio
4921,2,3,0,0,1,295.565,297.687,366.653,1,1,1,0,-2.0182,Bajo,Bajo,Medio,Medio,319.9683333333333,Bajo
4922,4,4,0,1,1,505.836,618.358,491.323,1,1,1,0,0.2931,Alto,Alto,Alto,Alto,538.5056666666666,Alto
4923,5,5,0,0,1,498.578,515.728,555.84,0,1,1,1,0.5069,Alto,Alto,Alto,Alto,523.382,Alto
4924,4,4,0,0,1,386.66,370.985,376.825,1,1,1,2,0.1728,Medio,Medio,Medio,Alto,378.1566666666667,Medio
4925,4,4,0,1,1,468.877,488.358,543.223,1,1,1,1,0.8779,Medio,Medio,Alto,Alto,500.1526666666667,Alto
4926,4,4,1,0,1,371.76,503.264,414.276,0,1,1,4,0.6348,Medio,Alto,Medio,Alto,429.76666666666665,Medio
4927,4,4,0,0,1,592.312,634.88,517.099,1,1,1,2,0.7945,Alto,Alto,Alto,Alto,581.4303333333334,Alto
4928,3,2,1,1,1,347.773,388.804,368.969,0,1,1,1,-1.9227,Medio,Medio,Medio,Medio,368.51533333333333,Medio
4929,3,3,1,0,1,360.588,337.485,425.574,0,1,0,1,-2.2029,Medio,Medio,Medio,Bajo,374.54900000000004,Medio
4930,4,4,0,1,1,405.065,468.177,421.161,1,1,1,6,1.3427,Medio,Medio,Medio,Alto,431.4676666666667,Medio
4931,4,5,1,1,1,358.598,329.036,338.489,1,1,1,3,0.6872,Medio,Medio,Medio,Alto,342.041,Medio
4932,3,3,1,0,1,432.563,444.194,462.685,1,0,0,1,-2.2252,Medio,Medio,Medio,Bajo,446.48066666666665,Medio
4933,3,3,1,0,1,425.344,481.572,363.924,1,1,0,1,-0.5039,Medio,Medio,Medio,Medio,423.6133333333333,Medio
4934,5,4,1,0,1,458.395,615.748,428.766,0,1,1,3,-0.5273,Medio,Alto,Medio,Medio,500.9696666666667,Alto
4935,5,5,1,1,1,420.651,448.184,490.812,1,1,1,1,0.8509,Medio,Medio,Alto,Alto,453.21566666666666,Medio
4936,3,4,0,1,1,369.662,442.518,413.301,0,1,1,3,-0.507,Medio,Medio,Medio,Medio,408.4936666666667,Medio
4937,4,5,1,0,0,291.073,306.562,320.563,0,1,1,2,-2.1826,Bajo,Bajo,Medio,Medio,306.066,Bajo
4938,4,3,1,0,1,367.208,419.563,361.249,1,1,1,2,-0.0759,Medio,Medio,Medio,Alto,382.67333333333335,Medio
4939,5,5,0,1,1,429.193,530.073,458.467,0,1,1,3,1.1916,Medio,Alto,Medio,Alto,472.57766666666663,Medio
4940,5,3,0,0,1,528.238,528.877,631.179,0,1,0,2,-0.5054,Alto,Alto,Alto,Medio,562.7646666666666,Alto
4941,2,5,1,1,1,359.054,313.661,336.601,0,1,0,2,-0.7178,Medio,Bajo,Medio,Medio,336.4386666666666,Medio
4942,3,3,0,0,1,321.755,366.634,391.456,0,1,0,3,-1.9488,Bajo,Medio,Medio,Medio,359.9483333333333,Medio
4943,3,2,0,0,1,323.383,382.335,356.679,0,1,1,1,-2.0129,Bajo,Medio,Medio,Medio,354.1323333333333,Medio
4944,3,2,0,0,0,506.133,531.828,494.239,1,1,1,2,-1.92,Alto,Alto,Alto,Medio,510.73333333333335,Alto
4945,2,4,1,0,0,299.26,364.839,313.719,0,0,0,2,-2.1409,Bajo,Medio,Medio,Medio,325.9393333333333,Medio
4946,5,5,1,1,1,409.604,466.714,406.577,1,1,1,2,0.9804,Medio,Medio,Medio,Alto,427.63166666666666,Medio
4947,4,4,1,0,1,407.797,474.992,436.671,1,1,1,1,-1.2439,Medio,Medio,Medio,Medio,439.82,Medio
4948,4,4,1,1,1,367.206,462.64,343.289,1,1,1,1,-0.2961,Medio,Medio,Medio,Medio,391.045,Medio
4949,5,5,0,1,1,432.616,518.658,546.886,1,1,0,3,0.812,Medio,Alto,Alto,Alto,499.3866666666666,Alto
4950,4,3,1,0,1,414.569,418.407,403.364,0,1,1,2,-1.6004,Medio,Medio,Medio,Medio,412.1133333333333,Medio
4951,4,3,0,0,0,397.515,375.682,366.454,1,1,0,1,-2.3092,Medio,Medio,Medio,Bajo,379.88366666666667,Medio
4952,4,4,1,0,1,575.157,605.306,613.336,1,1,1,1,0.5236,Alto,Alto,Alto,Alto,597.9330000000001,Alto
4953,5,5,1,0,1,407.364,446.183,435.194,1,1,1,3,0.7386,Medio,Medio,Medio,Alto,429.58033333333333,Medio
4954,1,3,1,0,1,304.258,359.532,336.476,0,1,0,1,-2.3136,Bajo,Medio,Medio,Bajo,333.42199999999997,Medio
4955,4,4,0,0,1,331.551,344.255,366.092,0,1,0,3,-0.9948,Bajo,Medio,Medio,Medio,347.2993333333334,Medio
4956,3,4,1,0,1,299.994,337.685,316.837,0,0,0,2,-1.6399,Bajo,Medio,Medio,Medio,318.172,Bajo
4957,2,1,1,0,1,269.56,279.339,231.812,0,1,0,1,-3.1051,Bajo,Bajo,Bajo,Bajo,260.237,Bajo
4958,4,4,0,0,1,366.581,444.454,415.945,0,1,0,0,-0.8018,Medio,Medio,Medio,Medio,408.99333333333334,Medio
4959,3,2,1,0,1,384.036,454.064,448.289,0,1,0,1,-2.1958,Medio,Medio,Medio,Medio,428.7963333333334,Medio
4960,3,2,0,1,1,365.924,359.023,375.563,1,1,1,1,-1.1184,Medio,Medio,Medio,Medio,366.83666666666664,Medio
4961,3,4,1,0,1,403.097,451.638,413.009,0,1,1,1,-1.0003,Medio,Medio,Medio,Medio,422.5813333333333,Medio
4962,2,1,0,0,1,462.689,451.555,503.823,1,1,1,0,-1.8576,Medio,Medio,Alto,Medio,472.689,Medio
4963,3,3,1,1,1,370.998,413.914,339.127,1,1,1,6,-0.0167,Medio,Medio,Medio,Alto,374.67966666666666,Medio
4964,3,3,1,1,1,388.815,376.107,360.982,0,1,1,1,-2.0957,Medio,Medio,Medio,Medio,375.30133333333333,Medio
4965,4,5,0,1,1,399.285,456.27,480.479,0,1,1,1,-0.3575,Medio,Medio,Medio,Medio,445.3446666666667,Medio
4966,4,3,1,1,1,335.408,415.272,334.799,1,1,1,3,-0.6412,Medio,Medio,Medio,Medio,361.82633333333337,Medio
4967,4,4,1,0,1,366.351,399.283,432.084,0,1,1,3,-0.527,Medio,Medio,Medio,Medio,399.2393333333334,Medio
4968,5,4,0,1,1,506.684,552.878,530.178,1,1,1,3,0.0978,Alto,Alto,Alto,Alto,529.9133333333334,Alto
4969,4,5,0,1,1,368.257,299.341,408.797,0,1,1,1,0.5431,Medio,Bajo,Medio,Alto,358.79833333333335,Medio
4970,3,3,0,0,1,470.892,526.73,484.217,0,1,1,3,-1.9489,Medio,Alto,Medio,Medio,493.9463333333333,Alto
4971,4,4,0,1,1,344.458,409.273,418.405,1,1,0,1,-0.9497,Medio,Medio,Medio,Medio,390.712,Medio
4972,4,4,1,1,1,424.09,441.954,533.443,0,1,1,2,-0.1046,Medio,Medio,Alto,Medio,466.4956666666667,Medio
4973,4,4,1,0,1,368.712,373.932,377.988,0,1,1,1,-1.0835,Medio,Medio,Medio,Medio,373.54400000000004,Medio
4974,3,4,0,0,1,518.524,507.704,527.659,0,1,1,3,0.2638,Alto,Alto,Alto,Alto,517.9623333333334,Alto
4975,5,5,1,0,1,446.179,512.917,458.952,0,1,1,1,0.7024,Medio,Alto,Medio,Alto,472.68266666666665,Medio
4976,3,4,0,0,1,341.795,363.947,392.476,1,1,0,2,-0.7602,Medio,Medio,Medio,Medio,366.07266666666663,Medio
4977,2,2,1,0,1,366.764,403.855,384.094,1,1,0,2,-2.5358,Medio,Medio,Medio,Bajo,384.90433333333334,Medio
4978,2,3,0,0,1,301.123,370.888,238.919,1,1,0,1,-1.6347,Bajo,Medio,Bajo,Medio,303.6433333333333,Bajo
4979,3,5,0,1,1,368.748,409.048,358.312,1,1,1,1,0.1414,Medio,Medio,Medio,Alto,378.70266666666674,Medio
4980,3,3,1,0,1,344.182,307.661,328.797,0,1,0,2,-2.3815,Medio,Bajo,Medio,Bajo,326.88000000000005,Medio
4981,4,4,0,0,1,379.276,365.275,351.59,1,1,0,0,-0.9853,Medio,Medio,Medio,Medio,365.3803333333333,Medio
4982,4,4,1,0,1,442.83,575.739,484.283,1,1,1,1,0.5207,Medio,Alto,Medio,Alto,500.9506666666666,Alto
4983,4,4,0,0,1,391.806,441.832,363.466,1,1,1,2,-0.9,Medio,Medio,Medio,Medio,399.0346666666666,Medio
4984,4,5,0,1,1,481.414,418.539,482.932,1,1,1,2,-0.0829,Medio,Medio,Medio,Alto,460.96166666666664,Medio
4985,4,3,0,0,1,315.143,362.616,350.405,1,1,1,3,-0.9985,Bajo,Medio,Medio,Medio,342.72133333333335,Medio
4986,4,5,1,1,1,438.736,465.368,464.278,1,1,1,3,0.8595,Medio,Medio,Medio,Alto,456.12733333333335,Medio
4987,4,4,0,1,1,312.386,359.498,356.615,1,1,1,3,0.9077,Bajo,Medio,Medio,Alto,342.833,Medio
4988,2,3,1,1,1,383.661,394.823,439.128,0,1,0,0,-2.3493,Medio,Medio,Medio,Bajo,405.87066666666664,Medio
4989,4,4,0,1,1,400.111,415.043,431.784,1,1,1,3,0.9336,Medio,Medio,Medio,Alto,415.646,Medio
4990,4,4,1,0,1,417.282,446.894,430.602,1,1,1,1,0.2578,Medio,Medio,Medio,Alto,431.5926666666666,Medio
4991,4,4,1,1,1,383.592,448.377,395.271,1,1,1,4,0.1465,Medio,Medio,Medio,Alto,409.08,Medio
4992,4,5,1,0,1,405.202,450.589,391.525,1,1,1,2,0.7715,Medio,Medio,Medio,Alto,415.77199999999993,Medio
4993,3,3,0,1,1,351.688,287.833,367.397,1,1,0,0,-0.081,Medio,Bajo,Medio,Alto,335.6393333333333,Medio
4994,4,4,1,0,1,391.393,476.913,421.234,1,1,1,1,-0.8991,Medio,Medio,Medio,Medio,429.84666666666664,Medio
4995,4,4,0,0,1,431.508,533.101,470.704,1,1,1,0,0.1623,Medio,Alto,Medio,Alto,478.43766666666664,Alto
4996,3,4,1,0,1,360.756,354.955,343.008,0,1,0,4,0.0074,Medio,Medio,Medio,Alto,352.90633333333335,Medio
4997,3,1,0,0,1,325.097,260.651,353.571,1,1,1,0,-1.3948,Bajo,Bajo,Medio,Medio,313.10633333333334,Bajo
4998,4,4,0,0,1,461.684,514.573,440.786,1,1,1,2,0.7701,Medio,Alto,Medio,Alto,472.3476666666667,Medio
4999,4,4,1,1,1,470.778,532.825,498.209,1,1,1,3,0.8927,Medio,Alto,Alto,Alto,500.60400000000004,Alto
5000,2,3,1,0,0,288.129,309.113,315.999,1,1,0,1,-2.4254,Bajo,Bajo,Medio,Bajo,304.41366666666664,Bajo
5001,4,3,0,0,0,248.972,262.577,261.118,1,1,1,0,-0.747,Bajo,Bajo,Bajo,Medio,257.55566666666664,Bajo
5002,5,5,0,0,1,427.269,501.031,424.546,1,1,1,1,0.0184,Medio,Alto,Medio,Alto,450.94866666666667,Medio
5003,3,4,1,0,1,360.266,440.155,393.355,1,1,0,3,-1.5981,Medio,Medio,Medio,Medio,397.92533333333336,Medio
5004,2,3,0,0,1,234.261,234.243,249.305,1,1,1,1,-0.826,Bajo,Bajo,Bajo,Medio,239.26966666666667,Bajo
5005,4,4,1,0,1,314.17,373.476,294.661,1,1,1,1,-1.2047,Bajo,Medio,Bajo,Medio,327.4356666666667,Medio
5006,2,2,1,0,0,378.559,364.214,357.796,1,1,0,2,-2.4807,Medio,Medio,Medio,Bajo,366.85633333333334,Medio
5007,3,0,0,0,1,280.865,331.571,343.528,0,1,1,0,-1.7143,Bajo,Medio,Medio,Medio,318.6546666666667,Bajo
5008,3,3,1,0,1,301.212,375.946,348.768,0,1,0,1,-1.6904,Bajo,Medio,Medio,Medio,341.9753333333333,Medio
5009,3,3,1,0,1,417.131,404.074,489.131,1,1,0,2,-1.0725,Medio,Medio,Alto,Medio,436.7786666666666,Medio
5010,4,4,0,1,1,309.039,393.575,359.362,1,1,1,1,-1.1474,Bajo,Medio,Medio,Medio,353.992,Medio
5011,4,4,0,1,1,457.445,457.197,511.455,0,1,0,0,-1.4051,Medio,Medio,Alto,Medio,475.36566666666664,Medio
5012,4,4,1,0,1,423.811,441.459,396.62,0,1,1,3,-1.1179,Medio,Medio,Medio,Medio,420.62999999999994,Medio
5013,3,4,0,1,1,497.413,486.657,523.7,1,1,1,3,0.3389,Alto,Medio,Alto,Alto,502.59,Alto
5014,3,1,0,0,1,403.564,464.811,415.676,0,1,0,1,-2.6412,Medio,Medio,Medio,Bajo,428.017,Medio
5015,5,3,1,0,1,434.206,564.153,492.156,1,1,0,1,-0.4573,Medio,Alto,Alto,Medio,496.83833333333337,Alto
5016,3,5,0,0,1,382.227,363.0,386.402,1,1,1,1,0.2047,Medio,Medio,Medio,Alto,377.20966666666664,Medio
5017,2,2,0,0,0,415.091,398.803,390.069,1,1,1,3,-2.8038,Medio,Medio,Medio,Bajo,401.32099999999997,Medio
5018,2,2,1,0,1,432.39,432.309,423.656,0,1,1,1,-2.4511,Medio,Medio,Medio,Bajo,429.45166666666665,Medio
5019,1,2,0,0,0,294.7,296.278,347.213,1,1,0,0,-3.4276,Bajo,Bajo,Medio,Bajo,312.73033333333336,Bajo
5020,3,3,1,0,1,455.385,489.342,467.563,1,1,1,2,-1.6179,Medio,Medio,Medio,Medio,470.7633333333333,Medio
5021,4,4,1,1,1,316.126,295.63,313.86,1,1,1,2,0.6084,Bajo,Bajo,Medio,Alto,308.53866666666664,Bajo
