id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico
5781,bachillerato tecnico,bachillerato tecnico,1,1,1,408.879,331.333,435.001,1,1,1,1,0.5187
5782,primaria,secundaria,1,1,1,425.722,467.772,463.895,1,1,1,1,-0.4948
5783,secundaria,secundaria,0,0,1,246.199,278.795,238.253,1,1,0,2,-0.5919
5784,secundaria,secundaria,1,0,1,406.915,454.658,433.43,0,1,0,2,-2.0891
5785,secundaria,bachillerato tecnico,1,1,1,484.176,597.545,482.332,1,1,1,1,-0.3166
5786,secundaria,secundaria,0,1,1,432.959,399.044,384.685,0,1,1,1,-1.5816
5787,bachillerato,primaria,0,0,1,315.995,385.248,365.674,1,1,1,0,-1.2224
5788,bachillerato,bachillerato tecnico,0,0,1,455.389,504.578,488.308,1,1,1,2,0.8904
5789,secundaria,bachillerato,0,0,1,359.862,379.463,379.292,1,1,0,1,-1.7666
5790,bachillerato tecnico,bachillerato tecnico,1,0,1,456.918,439.453,489.253,1,1,1,2,0.8711
5791,bachillerato,bachillerato,0,0,1,385.26,458.786,439.479,0,1,1,2,-0.5244
5792,bachillerato,secundaria,0,0,1,457.675,470.888,456.86,1,1,0,2,-0.6486
5793,bachillerato,primaria,1,0,0,313.139,341.383,304.739,0,1,1,1,-1.7346
5794,secundaria,secundaria,0,0,0,340.212,351.725,399.938,0,1,1,1,-2.4961
5795,bachillerato,bachillerato,1,0,1,536.849,539.491,532.94,0,1,1,4,1.1913
5796,secundaria,secundaria,1,0,1,349.737,336.835,281.446,0,1,0,1,-2.4351
5797,secundaria,bachillerato,1,0,1,437.872,435.147,472.356,1,1,1,1,-0.8164
5798,secundaria,bachillerato tecnico,1,0,1,396.908,454.445,407.025,0,1,0,1,-0.2525
5799,bachillerato,bachillerato tecnico,1,0,0,400.072,407.752,436.733,0,1,1,0,-0.8385
5800,bachillerato,bachillerato tecnico,1,1,1,445.676,473.368,418.573,1,1,1,2,-0.4836
5801,primaria,primaria,1,0,0,305.841,315.413,293.492,1,1,0,2,-2.3353
5802,primaria,primaria,1,0,1,332.83,344.541,360.549,1,1,1,3,-2.4345
5803,bachillerato tecnico,bachillerato,1,1,1,492.566,561.72,538.806,1,1,1,2,0.7011
5804,primaria,primaria,0,1,1,467.103,454.623,451.879,1,1,0,1,-2.3517
5805,primaria,bachillerato,0,0,0,350.384,349.24,370.017,1,1,1,1,0.5037
5806,menos que primaria,primaria,0,0,0,324.755,289.721,287.202,1,1,1,1,-1.6041
5807,secundaria,bachillerato,1,0,1,300.612,229.53,230.183,1,1,0,0,-1.1529
5808,secundaria,secundaria,1,0,0,441.071,440.233,473.657,0,1,0,1,-2.0066
5809,bachillerato,secundaria,0,0,1,419.964,568.528,508.111,1,1,1,2,-0.141
5810,secundaria,primaria,1,0,1,273.693,279.933,265.812,0,1,1,0,-2.2756
5811,secundaria,primaria,0,0,1,414.741,380.272,442.954,0,1,1,0,-1.9027
5812,secundaria,bachillerato,1,0,1,413.292,455.536,414.041,1,1,0,1,-1.8435
5813,bachillerato,bachillerato,1,0,1,383.733,370.574,416.646,1,1,1,2,-0.1206
5814,secundaria,secundaria,1,0,1,387.215,456.556,376.786,0,1,0,2,-2.3815
5815,bachillerato,secundaria,0,0,1,388.276,396.44,418.833,0,1,0,2,-1.5933
5816,bachillerato,bachillerato,1,0,1,458.88,580.132,513.854,1,1,1,1,-1.3498
5817,bachillerato,bachillerato,0,0,0,505.401,456.423,559.479,0,1,0,2,-0.4265
5818,bachillerato,bachillerato,1,1,1,420.512,480.912,383.255,1,1,1,1,0.8155
5819,secundaria,bachillerato,1,0,1,349.943,399.699,384.691,1,1,0,0,-1.0561
5820,bachillerato,bachillerato,0,0,1,410.829,429.536,419.478,1,1,1,6,0.7708
5821,bachillerato,bachillerato,0,1,1,331.18,365.931,372.968,1,1,0,1,-0.4144
5822,secundaria,bachillerato,1,0,0,435.012,445.748,393.407,0,1,1,1,-1.4848
5823,primaria,menos que primaria,1,0,1,373.323,420.808,404.718,0,1,0,3,-2.9204
5824,bachillerato,primaria,1,0,1,348.545,430.058,377.853,1,1,0,1,0.0475
5825,primaria,secundaria,0,0,0,293.07,338.788,362.601,0,1,0,0,-2.8724
5826,secundaria,secundaria,0,0,1,303.191,302.362,354.395,0,1,0,2,-0.6023
5827,bachillerato,bachillerato tecnico,0,1,1,376.012,388.863,382.934,0,1,1,3,0.118
5828,bachillerato tecnico,bachillerato,0,0,1,468.246,502.481,502.88,1,1,1,0,-0.0981
5829,bachillerato,bachillerato,1,1,1,362.505,440.513,396.906,0,1,1,3,1.2831
5830,primaria,primaria,0,0,1,287.537,337.187,310.247,1,1,0,0,-2.8874
5831,secundaria,secundaria,1,0,1,420.526,446.342,367.356,0,1,0,1,-1.4573
5832,bachillerato,bachillerato,0,0,1,332.22,420.353,387.471,1,1,1,0,0.0755
5833,bachillerato,secundaria,0,1,1,437.655,398.669,424.156,1,1,1,1,-1.3898
5834,bachillerato tecnico,bachillerato tecnico,1,0,1,420.959,548.065,479.738,0,1,1,1,0.1594
5835,bachillerato,secundaria,0,0,1,429.927,531.138,504.523,0,1,0,3,-1.2949
5836,primaria,secundaria,1,0,1,325.872,366.673,335.214,1,1,0,2,-1.4961
5837,bachillerato tecnico,secundaria,1,0,1,480.578,435.432,495.083,0,1,0,1,-0.6481
5838,bachillerato,menos que primaria,1,0,1,312.74,385.274,359.054,0,1,1,0,-1.419
5839,bachillerato,primaria,0,0,1,275.498,275.771,317.37,1,0,0,0,-0.0424
5840,bachillerato,bachillerato,1,1,1,377.642,412.682,342.615,0,1,1,2,-1.248
5841,secundaria,secundaria,1,1,1,331.42,362.418,355.45,0,1,0,2,-2.061
5842,bachillerato tecnico,bachillerato,0,0,1,386.051,456.927,422.266,1,1,1,4,0.6547
5843,bachillerato,bachillerato tecnico,0,0,1,517.572,564.844,550.44,0,1,1,3,0.8805
5844,primaria,primaria,0,0,1,349.051,317.511,346.772,0,1,0,0,-2.6994
5845,bachillerato,bachillerato tecnico,0,0,1,346.488,305.754,319.685,1,1,1,1,0.6549
5846,secundaria,secundaria,0,0,1,411.015,494.431,430.051,0,1,1,0,-2.3089
5847,secundaria,secundaria,0,0,1,442.518,488.926,499.712,1,1,1,2,-1.6761
5848,bachillerato tecnico,bachillerato,0,1,1,570.071,478.262,524.828,1,1,0,2,-0.5448
5849,primaria,bachillerato,0,0,0,462.853,525.487,525.817,0,0,0,2,-1.6338
5850,secundaria,bachillerato,0,0,1,346.702,369.311,334.568,0,1,1,1,-1.5151
5851,bachillerato,bachillerato,1,1,1,472.45,532.948,491.665,1,1,1,3,0.9382
5852,bachillerato,bachillerato,0,1,1,468.577,444.228,509.184,0,1,1,1,-0.9411
5853,secundaria,secundaria,1,0,1,393.226,362.895,387.771,1,1,1,3,-1.4618
5854,bachillerato,bachillerato,1,0,1,350.743,377.58,318.585,1,1,1,0,-1.0401
5855,primaria,menos que primaria,0,0,1,366.132,367.896,408.589,0,1,0,1,-2.8014
5856,secundaria,bachillerato,0,0,1,432.559,450.552,437.597,1,1,1,1,-1.4027
5857,bachillerato tecnico,secundaria,0,0,1,395.382,454.703,435.017,1,1,1,2,-1.3529
5858,secundaria,secundaria,1,1,1,309.591,409.474,258.461,1,1,0,0,-2.0866
5859,secundaria,secundaria,0,1,1,326.443,303.745,310.479,0,1,1,0,-0.1946
5860,secundaria,bachillerato,0,1,1,521.335,552.196,491.849,1,1,1,1,-1.0476
5861,primaria,primaria,1,0,1,300.812,335.1,305.137,1,1,0,1,-2.6591
5862,bachillerato,bachillerato tecnico,0,1,1,549.034,442.468,516.305,0,1,1,1,-0.2769
5863,secundaria,secundaria,0,0,1,426.038,453.713,449.486,1,0,1,0,-2.254
5864,secundaria,primaria,1,0,1,349.316,371.716,404.642,0,1,1,2,-2.0932
5865,secundaria,secundaria,0,1,1,437.675,390.296,428.8,1,1,1,2,0.232
5866,bachillerato,bachillerato,0,0,1,425.066,457.163,468.045,1,1,1,2,0.4535
5867,bachillerato tecnico,bachillerato,0,0,1,425.793,474.142,465.164,1,1,0,3,-0.9957
5868,secundaria,secundaria,1,0,0,306.856,310.477,313.639,1,1,1,1,-2.2624
5869,secundaria,primaria,0,0,0,419.7,345.588,384.409,0,1,0,1,-2.2539
5870,bachillerato tecnico,secundaria,1,0,1,376.848,477.356,430.767,1,1,1,1,-0.9783
5871,secundaria,secundaria,1,0,1,384.097,389.505,397.267,0,1,0,1,-2.159
5872,secundaria,primaria,0,0,1,383.857,288.115,357.122,1,1,1,0,-2.2015
5873,secundaria,bachillerato tecnico,1,0,1,417.489,404.044,475.878,0,1,1,4,0.6651
5874,primaria,secundaria,1,0,1,380.935,361.193,370.511,0,1,0,1,-2.24
5875,bachillerato,secundaria,1,0,1,473.537,568.318,503.01,1,1,1,1,0.7101
5876,secundaria,primaria,0,0,1,433.113,387.653,453.027,0,1,0,0,-0.8148
5877,secundaria,bachillerato,1,0,1,331.218,447.347,379.441,1,1,1,1,-1.0407
5878,bachillerato tecnico,bachillerato tecnico,0,0,1,536.651,532.095,538.789,1,1,1,3,0.8464
5879,bachillerato,bachillerato,1,1,1,461.205,422.373,501.961,0,1,1,2,-0.4224
5880,bachillerato,bachillerato,0,1,1,457.505,474.292,424.599,0,1,1,1,-0.4487
5881,bachillerato tecnico,bachillerato tecnico,0,1,1,558.935,628.379,602.147,1,1,1,2,0.788
5882,menos que primaria,secundaria,0,0,0,344.687,353.401,322.11,0,0,0,0,-2.8191
5883,bachillerato tecnico,bachillerato tecnico,0,0,1,378.916,334.987,391.617,1,1,1,2,-0.4973
5884,primaria,secundaria,0,1,1,413.147,418.719,450.459,1,1,1,2,-1.8485
5885,bachillerato,bachillerato,0,0,1,443.367,395.391,375.531,1,1,1,0,-0.8607
5886,bachillerato,secundaria,1,0,1,343.916,327.876,307.757,0,1,0,0,-1.8135
5887,primaria,bachillerato,1,0,1,449.801,514.717,449.287,0,1,0,4,-0.6833
5888,bachillerato tecnico,secundaria,1,0,1,416.93,470.02,485.792,1,1,1,1,-0.6976
5889,primaria,primaria,1,0,0,333.665,313.577,344.484,1,1,0,2,-2.7608
5890,bachillerato,bachillerato,1,0,0,317.001,332.135,329.279,1,1,0,1,-2.1244
5891,bachillerato,bachillerato,1,0,1,371.959,468.874,376.821,0,1,0,3,-0.8199
5892,secundaria,primaria,1,0,0,226.888,261.059,240.016,1,1,1,1,-2.2874
5893,bachillerato tecnico,secundaria,1,1,1,361.412,431.603,404.348,1,1,1,2,0.7627
5894,bachillerato tecnico,bachillerato tecnico,1,0,1,446.339,480.803,509.435,1,1,1,1,0.7091
5895,bachillerato,bachillerato,1,0,1,415.409,464.463,431.92,1,1,1,1,0.057
5896,bachillerato tecnico,secundaria,0,0,1,422.47,555.165,485.39,1,1,0,1,-1.401
5897,bachillerato,secundaria,1,1,1,362.477,424.289,336.236,1,1,1,1,-0.6784
5898,primaria,secundaria,1,0,1,305.034,237.74,295.208,1,1,0,0,-2.3496
5899,bachillerato tecnico,menos que primaria,0,1,1,483.677,517.438,550.606,1,1,1,2,0.317
5900,bachillerato,bachillerato,0,0,1,343.223,430.683,337.05,1,1,0,0,-0.3279
5901,bachillerato,bachillerato,1,0,1,557.134,542.862,530.177,0,1,1,4,1.0185
5902,bachillerato tecnico,bachillerato,1,0,1,491.544,486.743,500.918,1,1,1,1,0.3301
5903,bachillerato tecnico,bachillerato tecnico,1,1,1,380.751,420.127,442.478,1,1,1,4,0.6108
5904,secundaria,bachillerato,1,1,1,342.114,357.865,332.649,1,1,1,1,-1.3386
5905,bachillerato tecnico,bachillerato tecnico,1,0,1,385.382,401.612,403.099,0,1,1,3,0.8864
5906,bachillerato tecnico,bachillerato tecnico,1,0,1,392.061,409.893,399.492,1,1,1,1,0.7926
5907,primaria,primaria,0,1,1,360.603,362.617,357.968,0,1,0,2,-2.1873
5908,primaria,bachillerato,1,0,1,372.027,414.347,365.301,0,1,0,1,-1.7697
5909,bachillerato,bachillerato,0,0,1,409.94,488.703,479.181,1,1,1,3,0.885
5910,bachillerato,bachillerato,1,1,1,377.34,439.671,377.706,1,1,1,2,0.218
5911,secundaria,secundaria,0,0,0,284.815,307.413,323.825,1,1,1,2,-2.1636
5912,secundaria,primaria,1,0,1,464.508,470.295,481.89,0,1,0,1,-1.2154
5913,secundaria,secundaria,0,0,1,464.494,385.955,487.637,1,1,1,2,0.2673
5914,secundaria,bachillerato,1,0,1,379.08,453.827,411.942,0,1,1,1,-0.7678
5915,primaria,secundaria,1,0,1,424.08,454.977,410.626,1,1,1,0,-2.3005
5916,menos que primaria,primaria,1,0,1,245.344,276.782,200.102,0,1,0,3,-2.5262
5917,bachillerato,bachillerato,1,0,1,468.443,468.971,503.001,0,1,0,2,-0.6711
5918,bachillerato,bachillerato,0,0,0,272.206,253.359,295.541,1,1,0,1,-1.224
5919,bachillerato,bachillerato,0,1,1,364.077,396.802,354.37,1,1,1,1,0.4002
5920,bachillerato,bachillerato,0,0,1,382.646,445.211,357.838,1,1,0,0,-0.9625
5921,bachillerato,bachillerato,1,0,1,479.99,491.519,479.533,1,1,1,2,-0.6037
5922,bachillerato tecnico,bachillerato tecnico,0,1,1,495.05,521.691,514.903,1,1,0,3,0.7958
5923,bachillerato tecnico,bachillerato tecnico,1,0,1,505.325,558.929,517.526,0,1,1,3,0.8704
5924,primaria,sin informacion,1,0,1,331.094,349.607,356.386,0,1,1,1,-1.8186
5925,secundaria,primaria,0,0,1,473.267,407.665,485.749,1,1,0,2,-1.7384
5926,bachillerato tecnico,bachillerato,1,0,1,419.295,542.022,454.506,1,1,1,0,-1.1735
5927,bachillerato,bachillerato,0,1,1,369.781,381.219,433.507,1,1,0,0,-0.9403
5928,bachillerato,bachillerato,1,1,1,395.939,476.069,405.947,1,1,1,1,0.0805
5929,menos que primaria,secundaria,1,0,0,359.121,363.79,356.394,1,1,1,1,-1.9475
5930,secundaria,secundaria,1,0,1,386.929,487.593,469.916,0,1,1,3,-1.7771
5931,primaria,secundaria,0,0,0,376.764,310.917,411.423,1,1,1,2,-2.4727
5932,primaria,primaria,0,0,1,315.609,412.164,329.209,1,1,1,1,-2.6484
5933,bachillerato,bachillerato,0,0,1,422.301,552.888,526.306,0,1,1,1,-0.1791
5934,secundaria,secundaria,0,0,0,431.006,432.108,385.401,1,1,0,0,-2.2507
5935,secundaria,secundaria,0,0,1,396.363,428.799,375.32,1,1,1,1,-2.2028
5936,secundaria,bachillerato,0,1,1,415.993,443.129,433.786,1,1,1,3,0.6783
5937,bachillerato,secundaria,0,1,1,353.796,425.39,399.319,1,1,1,2,-0.772
5938,bachillerato,bachillerato tecnico,0,0,1,343.144,364.386,417.051,1,1,1,4,0.991
5939,secundaria,bachillerato,0,0,1,323.556,374.519,341.946,0,1,1,0,-1.5605
5940,secundaria,secundaria,1,0,1,312.436,357.623,340.617,0,1,1,1,-2.0177
5941,bachillerato,secundaria,0,0,1,384.493,415.473,380.244,0,1,1,1,-1.3431
5942,bachillerato,menos que primaria,1,1,0,301.331,227.489,303.561,0,1,0,0,-1.884
5943,bachillerato,bachillerato,1,0,1,392.033,478.521,428.028,1,1,1,3,0.1624
5944,primaria,primaria,1,0,1,363.131,357.341,367.471,0,1,0,0,-2.7063
5945,bachillerato,bachillerato tecnico,1,0,1,343.145,395.372,404.002,1,1,1,1,-0.5297
5946,bachillerato tecnico,bachillerato tecnico,1,0,1,402.251,451.978,411.169,0,1,1,0,0.1251
5947,primaria,secundaria,0,0,1,375.349,405.702,408.511,1,1,0,0,-2.3096
5948,secundaria,secundaria,1,1,1,250.232,372.274,241.865,1,1,0,1,-1.9865
5949,secundaria,primaria,1,0,1,355.046,443.493,395.651,1,1,0,1,-2.0173
5950,bachillerato,secundaria,0,1,1,444.124,406.348,461.102,1,1,1,1,-0.3233
5951,secundaria,secundaria,0,1,1,289.514,404.482,315.509,1,1,0,0,-0.9041
5952,secundaria,sin informacion,0,0,0,303.465,212.643,346.175,0,1,0,1,-2.7628
5953,primaria,menos que primaria,0,0,1,536.363,543.891,495.409,0,1,0,1,-2.7307
5954,secundaria,bachillerato tecnico,1,0,1,453.171,579.723,472.798,0,1,0,3,0.1592
5955,secundaria,bachillerato,0,1,1,430.15,453.306,387.12,0,1,1,3,-0.2384
5956,bachillerato,bachillerato,1,1,0,416.2,474.071,436.118,0,1,0,1,-0.0228
5957,bachillerato,bachillerato,0,1,1,456.4,507.591,476.122,1,1,1,2,0.7778
5958,menos que primaria,secundaria,0,0,1,296.224,305.939,301.635,0,1,0,1,-2.2035
5959,secundaria,secundaria,1,0,1,415.918,432.435,347.59,1,1,1,1,-1.9145
5960,secundaria,bachillerato,1,0,1,402.26,531.042,408.27,0,1,1,3,-0.6789
5961,bachillerato,secundaria,0,0,1,348.056,416.288,359.138,0,1,0,0,-1.588
5962,bachillerato tecnico,bachillerato,1,0,1,454.202,501.044,455.87,1,1,1,2,-0.8458
5963,menos que primaria,menos que primaria,1,0,0,468.23,459.63,419.884,0,1,0,1,-3.6094
5964,secundaria,secundaria,1,0,1,365.381,423.702,442.547,1,1,0,1,-2.4408
5965,secundaria,secundaria,0,0,0,330.964,346.031,352.751,1,1,0,1,-2.3114
5966,secundaria,primaria,0,0,1,306.56,293.028,349.499,1,1,1,2,-1.8192
5967,bachillerato,bachillerato,0,0,1,383.213,415.101,413.341,0,1,1,1,-0.6053
5968,bachillerato tecnico,primaria,0,1,1,357.303,394.334,385.744,0,1,1,1,-1.6293
5969,bachillerato tecnico,bachillerato tecnico,1,1,1,527.02,587.649,517.434,0,1,1,6,1.4021
5970,secundaria,secundaria,0,0,0,332.186,329.369,260.8,0,1,0,1,-2.5149
5971,bachillerato,bachillerato,1,1,1,321.506,297.245,299.819,1,1,1,2,-1.5374
5972,secundaria,bachillerato,0,0,1,324.225,346.008,361.269,1,1,0,1,-1.8408
5973,secundaria,secundaria,0,0,1,516.54,521.963,557.945,1,1,1,1,-1.6687
5974,bachillerato,bachillerato,0,1,1,536.606,574.391,539.268,1,1,1,4,-0.7947
5975,bachillerato tecnico,secundaria,0,0,1,397.052,458.027,431.793,0,1,0,3,0.2506
5976,bachillerato,menos que primaria,1,0,1,407.834,397.611,408.082,0,1,0,1,-0.0613
5977,secundaria,bachillerato,1,0,1,308.252,326.144,318.808,0,1,0,1,0.0712
5978,bachillerato,bachillerato,0,1,1,398.717,479.608,483.271,0,1,0,1,-0.3316
5979,secundaria,primaria,1,0,1,334.976,335.234,366.425,1,1,1,1,-2.0045
5980,secundaria,secundaria,1,0,1,426.675,410.998,350.129,1,1,1,1,-1.458
5981,secundaria,secundaria,0,0,1,432.909,481.073,405.553,1,1,1,1,-2.0347
5982,bachillerato,secundaria,1,0,1,486.537,511.675,559.802,1,1,0,2,-0.5045
5983,secundaria,sin informacion,1,0,0,345.156,258.78,300.313,0,1,0,1,-3.0895
5984,secundaria,bachillerato tecnico,0,0,1,465.917,399.287,477.15,0,1,0,1,-1.4111
5985,menos que primaria,secundaria,0,0,1,411.96,392.791,423.401,0,1,0,1,-2.0325
5986,bachillerato tecnico,bachillerato tecnico,0,0,1,506.615,486.516,529.716,0,1,1,3,0.2998
5987,bachillerato,secundaria,1,0,1,477.549,487.984,509.111,0,1,0,2,-1.5972
5988,secundaria,secundaria,1,0,0,287.639,336.742,325.221,0,1,0,1,-2.5523
5989,bachillerato,bachillerato,1,1,1,420.005,471.21,434.081,0,1,1,3,0.5534
5990,menos que primaria,bachillerato,1,1,1,341.016,422.7,362.498,0,1,0,2,-1.4975
5991,bachillerato,secundaria,0,0,1,338.57,326.828,319.958,0,1,1,2,-1.5342
5992,bachillerato,secundaria,0,0,1,459.567,535.474,506.139,0,1,1,1,-1.4263
5993,bachillerato tecnico,bachillerato,1,0,1,397.64,406.952,437.061,0,1,0,2,-0.099
5994,menos que primaria,secundaria,0,0,0,260.87,237.276,215.059,1,1,1,0,-1.5828
5995,primaria,secundaria,1,0,1,435.837,411.504,429.477,1,1,1,2,-0.607
5996,secundaria,secundaria,1,0,0,410.485,465.964,456.812,0,1,0,1,-2.4371
5997,secundaria,bachillerato,0,0,1,312.176,279.279,360.36,1,1,1,3,-0.6355
5998,secundaria,primaria,0,1,1,417.772,429.8,448.784,1,1,1,2,-0.6035
5999,sin informacion,menos que primaria,1,0,0,262.487,312.115,281.423,1,1,0,1,-3.9082
6000,sin informacion,primaria,0,0,1,368.58,328.346,404.362,1,1,0,1,-2.5999
6001,bachillerato,bachillerato tecnico,1,0,1,391.266,432.699,432.811,0,1,1,1,-0.0881
6002,secundaria,secundaria,1,1,1,433.902,428.631,394.089,1,1,0,1,-2.0349
6003,primaria,primaria,1,0,0,390.019,399.102,404.805,0,1,0,3,-3.295
6004,secundaria,bachillerato tecnico,1,0,1,363.22,406.671,401.89,1,1,0,4,0.3425
6005,bachillerato,bachillerato tecnico,0,0,1,458.973,490.539,466.651,1,1,1,1,-0.8636
6006,bachillerato,bachillerato tecnico,1,1,1,452.719,551.325,517.853,0,1,1,2,0.8017
6007,bachillerato,bachillerato,0,1,1,508.863,464.371,483.089,1,1,1,3,0.0588
6008,bachillerato,secundaria,1,0,0,324.296,415.928,388.142,1,1,1,1,-1.8179
6009,bachillerato,primaria,1,0,1,302.505,395.131,301.796,1,1,1,1,-0.765
6010,bachillerato tecnico,bachillerato tecnico,1,1,1,468.297,490.615,486.692,1,1,1,1,0.9983
6011,bachillerato tecnico,bachillerato tecnico,1,1,1,390.199,464.563,403.583,1,1,1,3,0.8025
6012,bachillerato tecnico,bachillerato tecnico,1,0,0,308.308,281.781,327.706,1,1,1,4,0.0345
6013,sin informacion,sin informacion,0,1,1,327.766,290.008,321.381,0,1,1,0,-1.2833
6014,secundaria,secundaria,0,1,1,450.392,520.779,473.382,1,1,1,2,-2.0953
6015,secundaria,bachillerato,1,0,0,376.88,379.037,423.261,0,1,0,0,-1.8076
6016,secundaria,secundaria,1,0,0,344.538,324.014,354.752,1,1,1,1,-0.7927
6017,primaria,secundaria,0,1,1,478.425,571.834,525.735,1,1,0,1,-1.1008
6018,bachillerato,bachillerato tecnico,1,0,1,341.203,407.253,369.904,0,1,0,0,-1.7043
6019,bachillerato,secundaria,0,1,1,367.112,417.763,405.089,0,1,0,1,-1.5427
6020,bachillerato tecnico,primaria,0,0,1,473.654,532.435,488.376,0,1,1,1,0.157
6021,bachillerato tecnico,bachillerato tecnico,0,1,1,351.79,377.545,337.819,1,1,1,2,1.0668
6022,bachillerato,secundaria,1,0,1,346.523,417.238,381.037,0,0,1,0,-1.7809
6023,bachillerato,bachillerato,1,1,1,459.318,487.852,505.407,0,1,0,4,-0.0515
6024,primaria,primaria,0,0,1,339.136,253.227,317.701,0,1,0,0,-2.8703
6025,secundaria,secundaria,0,0,1,502.455,533.387,504.072,1,1,1,1,-2.1297
6026,bachillerato tecnico,bachillerato tecnico,0,0,1,456.408,488.008,504.81,1,1,1,2,-0.8531
6027,secundaria,bachillerato tecnico,1,0,0,375.39,344.269,374.946,0,1,1,1,-0.7967
6028,primaria,secundaria,1,0,1,413.231,416.014,407.714,1,1,1,1,-2.3144
6029,bachillerato,secundaria,1,0,1,271.817,380.473,311.019,0,1,1,1,-0.6096
6030,bachillerato,secundaria,0,0,1,513.63,556.072,545.163,0,1,1,3,0.7913
6031,secundaria,bachillerato,0,0,1,523.309,501.875,524.372,1,1,1,1,0.1769
6032,secundaria,secundaria,0,0,1,405.841,411.248,437.983,1,1,1,3,-2.129
6033,bachillerato,bachillerato,0,1,1,409.572,436.844,425.709,0,0,0,2,-0.7321
6034,bachillerato,bachillerato,0,1,1,366.613,440.41,461.209,0,1,1,2,-0.37
6035,bachillerato,bachillerato tecnico,0,1,1,377.993,362.081,415.774,1,1,1,2,-0.5774
6036,bachillerato,bachillerato,0,0,1,391.926,404.309,387.174,0,1,1,1,-1.0558
6037,bachillerato,sin informacion,1,0,1,396.545,467.272,502.984,1,1,1,1,-0.5472
6038,bachillerato tecnico,bachillerato tecnico,1,0,1,360.887,444.868,390.835,1,1,1,3,0.4978
6039,bachillerato,bachillerato,1,1,0,418.833,442.158,394.881,0,1,0,0,-1.4266
6040,bachillerato,bachillerato tecnico,0,0,1,551.842,467.771,529.031,0,1,1,3,1.1544
6041,bachillerato tecnico,secundaria,1,1,1,368.032,401.062,368.098,1,1,0,3,0.3655
6042,secundaria,secundaria,0,1,1,407.25,444.971,406.407,0,1,0,6,-1.4043
6043,bachillerato,secundaria,0,0,1,436.586,487.319,436.942,0,1,1,1,-1.9144
6044,bachillerato,bachillerato,1,0,1,461.028,460.34,482.135,1,1,1,1,-0.4368
6045,secundaria,bachillerato,0,1,1,577.173,562.139,526.176,1,1,1,4,0.1613
6046,bachillerato,secundaria,1,0,1,395.499,514.582,409.742,0,1,1,1,-0.0877
6047,bachillerato tecnico,bachillerato tecnico,0,0,1,501.096,472.965,511.944,1,1,1,4,0.3228
6048,bachillerato,bachillerato,1,0,1,397.973,395.044,400.106,1,1,1,6,1.2312
6049,primaria,secundaria,1,0,1,368.696,390.568,359.84,0,1,0,0,-2.2554
6050,bachillerato,bachillerato,1,0,1,510.413,516.991,485.84,0,1,0,1,-1.2676
6051,secundaria,secundaria,0,0,1,343.302,428.703,415.595,0,1,0,3,-0.6952
6052,secundaria,bachillerato,0,0,1,459.443,483.71,466.023,1,1,1,2,0.276
6053,bachillerato tecnico,bachillerato,1,0,1,395.705,506.835,483.592,0,1,1,3,-0.1459
6054,secundaria,menos que primaria,0,0,1,359.702,352.849,342.843,1,1,0,1,-2.1192
6055,secundaria,bachillerato,0,0,0,600.1,548.145,558.862,1,1,1,3,-0.677
6056,secundaria,secundaria,0,0,1,384.302,418.712,339.534,1,1,1,1,-0.9538
6057,secundaria,bachillerato,1,0,0,339.393,410.731,370.154,1,1,0,1,-1.3948
6058,primaria,primaria,1,0,0,297.988,310.854,332.061,0,1,0,0,-3.5951
6059,bachillerato tecnico,sin informacion,1,1,1,425.97,439.966,474.912,1,1,0,4,0.8772
6060,secundaria,menos que primaria,1,0,1,331.581,337.485,306.946,1,1,0,2,-2.3279
6061,bachillerato tecnico,bachillerato tecnico,0,0,1,473.019,468.445,537.814,1,1,1,2,0.7333
6062,bachillerato tecnico,bachillerato tecnico,0,0,1,395.917,403.279,439.309,0,1,0,1,-0.1599
6063,bachillerato tecnico,bachillerato,0,1,1,527.804,501.824,508.487,1,1,1,3,0.9953
6064,primaria,bachillerato,0,0,1,378.944,404.75,367.419,1,1,1,1,-1.3236
6065,primaria,primaria,1,0,1,229.625,262.767,277.506,1,1,1,0,-2.0137
6066,menos que primaria,menos que primaria,0,0,0,451.216,480.161,455.758,0,1,0,3,-3.2356
6067,bachillerato,primaria,0,0,1,410.806,398.721,356.462,1,1,1,1,-1.6708
